time_sec,heart_rate,spo2,bp_sys,bp_dia,motion,spo2_diff,spo2_motion_artifact,hr_diff,hr_artifact,spo2_missing,risk_score,risk_confidence,vital_risk,risk_level
967,90.0,94,120.0,73,0.2667785227768378,0.0,False,7.0,False,False,28.829555089415535,1.0,0.0,LOW
968,90.0,94,120.0,78,0.2487600270842383,0.0,False,-5.0,False,False,28.829555089415535,1.0,0.0,LOW
969,90.0,94,120.0,79,0.2184631888824952,0.0,False,-5.0,False,False,28.829555089415535,1.0,0.0,LOW
970,90.0,94,121.0,79,0.1247083797334689,0.0,False,5.0,False,False,28.829555089415535,1.0,0.0,LOW
971,88.0,94,120.0,79,0.1975044883479419,0.0,False,-2.0,False,False,28.829555089415535,1.0,0.0,LOW
972,89.0,94,119.0,83,0.1705042301875033,0.0,False,4.0,False,False,28.829555089415535,1.0,0.0,LOW
973,88.0,93,119.0,84,0.2165519451408606,-1.0,False,-4.0,False,False,28.829555089415535,1.0,0.0,LOW
974,89.0,94,118.0,79,0.159532665760256,1.0,False,1.0,False,False,28.829555089415535,1.0,0.0,LOW
975,88.0,94,119.0,83,0.1487138302512696,0.0,False,-5.0,False,False,28.829555089415535,1.0,0.0,LOW
976,85.0,94,119.0,81,0.0967567361158179,0.0,False,5.0,False,False,28.829555089415535,1.0,0.0,LOW
977,85.0,94,120.0,80,0.2610902342488351,0.0,False,-6.0,False,False,28.829555089415535,1.0,0.0,LOW
978,89.0,94,121.0,83,0.1800114744278471,0.0,False,2.0,False,False,28.829555089415535,1.0,0.0,LOW
979,92.0,94,121.0,80,0.2078572891851267,0.0,False,7.0,False,False,28.829555089415535,1.0,0.0,LOW
980,92.0,94,120.0,86,0.1998880941762909,0.0,False,1.0,False,False,28.829555089415535,1.0,0.0,LOW
981,92.0,94,121.0,76,0.146628303351975,0.0,False,-1.0,False,False,28.829555089415535,1.0,0.0,LOW
982,90.0,93,120.0,78,0.1370467544275903,-1.0,False,-5.0,False,False,28.829555089415535,1.0,0.0,LOW
983,90.0,93,121.0,80,0.1497342437001382,0.0,False,3.0,False,False,28.829555089415535,1.0,0.0,LOW
984,90.0,94,122.0,81,0.1638415780585303,1.0,False,0.0,False,False,28.829555089415535,1.0,0.0,LOW
985,90.0,94,123.0,84,0.2183303123506902,0.0,False,-3.0,False,False,28.829555089415535,1.0,0.0,LOW
986,90.0,94,122.0,80,0.1602141168239694,0.0,False,8.0,False,False,28.829555089415535,1.0,0.0,LOW
987,91.0,93,121.0,76,0.2873245315797311,-1.0,False,-2.0,False,False,28.829555089415535,1.0,0.0,LOW
988,91.0,94,120.0,83,0.2513575517946576,1.0,False,-3.0,False,False,28.829555089415535,1.0,0.0,LOW
989,91.0,94,119.0,82,0.2404179774832854,0.0,False,1.0,False,False,28.829555089415535,1.0,0.0,LOW
990,90.0,94,119.0,74,0.1940170548763425,0.0,False,0.0,False,False,28.829555089415535,1.0,0.0,LOW
991,90.0,94,118.0,80,0.2757140367860242,0.0,False,-6.0,False,False,11.671027480299337,1.0,0.0,LOW
992,89.0,94,118.0,75,0.1890997184439438,0.0,False,5.0,False,False,11.671027480299337,1.0,0.0,LOW
993,89.0,93,119.0,78,0.1984369292922877,-1.0,False,-1.0,False,False,11.671027480299337,1.0,0.0,LOW
994,90.0,94,119.0,77,0.2084987269874634,1.0,False,-1.0,False,False,11.671027480299337,1.0,0.0,LOW
995,90.0,93,119.0,82,0.2350911520271672,-1.0,False,2.0,False,False,11.671027480299337,1.0,0.0,LOW
996,90.0,94,121.0,80,0.2318454039501493,1.0,False,6.0,False,False,11.671027480299337,1.0,0.0,LOW
997,93.0,93,122.0,76,0.1762437360777698,-1.0,False,-3.0,False,False,11.671027480299337,1.0,0.0,LOW
998,93.0,94,122.0,83,0.1733503140287023,1.0,False,-4.0,False,False,11.671027480299337,1.0,0.0,LOW
999,93.0,94,123.0,76,0.2319951478576042,0.0,False,4.0,False,False,11.671027480299337,1.0,0.0,LOW
1000,93.0,94,123.0,81,0.2357618291945616,0.0,False,2.0,False,False,11.671027480299337,1.0,0.0,LOW
1001,93.0,94,124.0,78,0.1803324437588563,0.0,False,-1.0,False,False,11.671027480299337,1.0,0.0,LOW
1002,93.0,94,122.0,79,0.1206405965160773,0.0,False,-3.0,False,False,11.671027480299337,1.0,0.0,LOW
1003,92.0,93,122.0,82,0.1896341951995878,-1.0,False,-2.0,False,False,11.671027480299337,1.0,0.0,LOW
1004,92.0,94,121.0,82,0.2311762899412929,1.0,False,4.0,False,False,11.671027480299337,1.0,0.0,LOW
1005,93.0,93,120.0,84,0.290270842320989,-1.0,False,-1.0,False,False,11.671027480299337,1.0,0.0,LOW
1006,93.0,94,120.0,80,0.1401021018829669,1.0,False,2.0,False,False,9.61435217948257,1.0,0.0,LOW
1007,93.0,93,120.0,81,0.1786714373584713,-1.0,False,-1.0,False,False,9.61435217948257,1.0,0.0,LOW
1008,94.0,94,120.0,79,0.1805298219237311,1.0,False,1.0,False,False,9.61435217948257,1.0,0.0,LOW
1009,93.0,93,119.0,81,0.2677902669715751,-1.0,False,-4.0,False,False,9.61435217948257,1.0,0.0,LOW
1010,94.0,93,120.0,81,0.1982529249770683,0.0,False,5.0,False,False,9.61435217948257,1.0,0.0,LOW
1011,92.0,93,119.0,80,0.1546336720313867,0.0,False,-3.0,False,False,9.61435217948257,1.0,0.0,LOW
1012,95.0,94,119.0,75,0.2279347641460909,1.0,False,6.0,False,False,9.61435217948257,1.0,0.0,LOW
1013,92.0,93,119.0,81,0.1797680739979527,-1.0,False,-9.0,False,False,9.61435217948257,1.0,0.0,LOW
1014,92.0,94,122.0,81,0.1387806363321023,1.0,False,8.0,False,False,9.61435217948257,1.0,0.0,LOW
1015,90.0,94,118.0,78,0.1553613346361924,0.0,False,-5.0,False,False,9.61435217948257,1.0,0.0,LOW
1016,91.0,94,119.0,76,0.286702097721131,0.0,False,-2.0,False,False,9.37436595901743,1.0,0.0,LOW
1017,91.0,94,119.0,84,0.2192104610824731,0.0,False,0.0,False,False,9.37436595901743,1.0,0.0,LOW
1018,91.0,94,118.0,81,0.2053880027726271,0.0,False,1.0,False,False,9.37436595901743,1.0,0.0,LOW
1019,91.0,93,119.0,79,0.1875053132093977,-1.0,False,2.0,False,False,9.37436595901743,1.0,0.0,LOW
1020,92.0,93,120.0,77,0.2146074421059399,0.0,False,0.0,False,False,9.889549172578752,1.0,0.0,LOW
1021,93.0,94,121.0,78,0.2140117973001247,1.0,False,-3.0,False,False,9.889549172578752,1.0,0.0,LOW
1022,93.0,93,121.0,84,0.2146084414103663,-1.0,False,2.0,False,False,9.889549172578752,1.0,0.0,LOW
1023,93.0,93,122.0,80,0.2057422545138876,0.0,False,6.0,False,False,9.889549172578752,1.0,0.0,LOW
1024,93.0,93,120.0,78,0.2434399169152774,0.0,False,-1.0,False,False,9.889549172578752,1.0,0.0,LOW
1025,93.0,94,121.0,82,0.2011552173000365,1.0,False,-4.0,False,False,13.298197647551968,1.0,0.0,LOW
1026,93.0,94,121.0,78,0.151103058222368,0.0,False,-1.0,False,False,13.298197647551968,1.0,0.0,LOW
1027,92.0,93,121.0,85,0.1693788554549566,-1.0,False,0.0,False,False,13.298197647551968,1.0,0.0,LOW
1028,92.0,94,119.0,84,0.1010490653255143,1.0,False,2.0,False,False,13.298197647551968,1.0,0.0,LOW
1029,91.0,93,119.0,79,0.3013408558021196,-1.0,False,-5.0,False,False,13.298197647551968,1.0,0.0,LOW
1030,91.0,93,120.0,78,0.2431377295976343,0.0,False,2.0,False,False,13.298197647551968,1.0,0.0,LOW
1031,91.0,93,120.0,72,0.1584964752435381,0.0,False,-4.0,False,False,13.298197647551968,1.0,0.0,LOW
1032,91.0,94,119.0,76,0.185907757530145,1.0,False,6.0,False,False,13.298197647551968,1.0,0.0,LOW
1033,93.0,93,118.0,76,0.1681561762896783,-1.0,False,1.0,False,False,13.298197647551968,1.0,0.0,LOW
1034,93.0,93,118.0,80,0.2771273605687058,0.0,False,-3.0,False,False,13.298197647551968,1.0,0.0,LOW
1035,91.0,93,117.0,79,0.1290061417864535,0.0,False,6.0,False,False,14.576967807659006,1.0,0.0,LOW
1036,91.0,94,115.0,76,0.2057238029409389,1.0,False,-8.0,False,False,14.576967807659006,1.0,0.0,LOW
1037,93.0,94,113.0,79,0.1945736078717576,0.0,False,-1.0,False,False,14.576967807659006,1.0,0.0,LOW
1038,93.0,94,116.0,82,0.2413419315354557,0.0,False,5.0,False,False,14.576967807659006,1.0,0.0,LOW
1039,93.0,93,116.0,82,0.1947995386137652,-1.0,False,3.0,False,False,14.576967807659006,1.0,0.0,LOW
1040,96.0,93,117.0,74,0.1120895561672282,0.0,False,2.0,False,False,14.576967807659006,1.0,0.0,LOW
1041,96.0,93,120.0,80,0.1874441082678779,0.0,False,-7.0,False,False,14.576967807659006,1.0,0.0,LOW
1042,93.0,94,122.0,76,0.1513918891028337,1.0,False,5.0,False,False,14.576967807659006,1.0,0.0,LOW
1043,93.0,93,123.0,83,0.203978977327828,-1.0,False,-3.0,False,False,14.576967807659006,1.0,0.0,LOW
1044,95.0,93,122.0,82,0.2717088518260163,0.0,False,-1.0,False,False,14.576967807659006,1.0,0.0,LOW
1045,93.0,93,122.0,77,0.1130287377883861,0.0,False,3.0,False,False,14.576967807659006,1.0,0.0,LOW
1046,95.0,93,119.0,78,0.1599888632300048,0.0,False,0.0,False,False,14.576967807659006,1.0,0.0,LOW
1047,95.0,93,119.0,79,0.1723653523108251,0.0,False,-7.0,False,False,14.576967807659006,1.0,0.0,LOW
1048,95.0,93,117.0,73,0.1809184452293394,0.0,False,9.0,False,False,14.576967807659006,1.0,0.0,LOW
1049,94.0,93,119.0,81,0.2370062832052622,0.0,False,0.0,False,False,14.576967807659006,1.0,0.0,LOW
1050,95.0,93,119.0,79,0.1913227791219306,0.0,False,-6.0,False,False,14.576967807659006,1.0,0.0,LOW
1051,94.0,93,121.0,83,0.2207901362860223,0.0,False,3.0,False,False,14.576967807659006,1.0,0.0,LOW
1052,94.0,93,121.0,77,0.1687113478134111,0.0,False,1.0,False,False,14.576967807659006,1.0,0.0,LOW
1053,94.0,93,123.0,78,0.2114962172708969,0.0,False,-1.0,False,False,14.576967807659006,1.0,0.0,LOW
1054,93.0,93,123.0,75,0.2388898815438857,0.0,False,-2.0,False,False,14.576967807659006,1.0,0.0,LOW
1055,93.0,93,122.0,77,0.1633850225131455,0.0,False,-1.0,False,False,30.01674421431276,1.0,0.0,LOW
1056,93.0,93,122.0,76,0.2390679059903257,0.0,False,2.0,False,False,30.01674421431276,1.0,0.0,LOW
1057,93.0,93,120.0,83,0.2026186384363784,0.0,False,4.0,False,False,30.01674421431276,1.0,0.0,LOW
1058,95.0,93,120.0,78,0.2522730120241127,0.0,False,-2.0,False,False,30.01674421431276,1.0,0.0,LOW
1059,95.0,93,120.0,80,0.1899290049961513,0.0,False,-3.0,False,False,30.01674421431276,1.0,0.0,LOW
1060,95.0,93,120.0,79,0.2190622327581049,0.0,False,4.0,False,False,30.01674421431276,1.0,0.0,LOW
1061,92.0,93,120.0,76,0.1979696884160735,0.0,False,-11.0,False,False,30.01674421431276,1.0,0.0,LOW
1062,92.0,93,121.0,79,0.195189386897971,0.0,False,12.0,False,False,30.01674421431276,1.0,0.0,LOW
1063,90.0,93,119.0,82,0.2129465214112845,0.0,False,-9.0,False,False,30.01674421431276,1.0,0.0,LOW
1064,90.0,93,119.0,76,0.2268403734612452,0.0,False,4.0,False,False,30.01674421431276,1.0,0.0,LOW
1065,90.0,93,121.0,82,0.1375217544037997,0.0,False,-2.0,False,False,30.01674421431276,1.0,0.0,LOW
1066,92.0,93,121.0,77,0.2716816804408939,0.0,False,0.0,False,False,30.01674421431276,1.0,0.0,LOW
1067,92.0,93,120.0,79,0.10701684797251,0.0,False,7.0,False,False,30.01674421431276,1.0,0.0,LOW
1068,94.0,93,121.0,82,0.1657593945130552,0.0,False,-5.0,False,False,30.01674421431276,1.0,0.0,LOW
1069,95.0,93,120.0,78,0.1952865464617549,0.0,False,3.0,False,False,30.01674421431276,1.0,0.0,LOW
1070,94.0,93,119.0,80,0.2206177984542974,0.0,False,-1.0,False,False,30.01674421431276,1.0,0.0,LOW
1071,94.0,93,119.0,79,0.2788086263870689,0.0,False,1.0,False,False,30.01674421431276,1.0,0.0,LOW
1072,94.0,92,119.0,80,0.1070854255887446,-1.0,False,-1.0,False,False,30.01674421431276,1.0,0.0,LOW
1073,94.0,93,118.0,73,0.1746152935805144,1.0,False,-4.0,False,False,30.01674421431276,1.0,0.0,LOW
1074,93.0,93,120.0,75,0.0936583256100367,0.0,False,7.0,False,False,30.01674421431276,1.0,0.0,LOW
1075,93.0,93,120.0,82,0.2015810986955124,0.0,False,-4.0,False,False,30.01674421431276,1.0,0.0,LOW
1076,93.0,92,122.0,83,0.2135841792250015,-1.0,False,-4.0,False,False,30.01674421431276,1.0,0.0,LOW
1077,93.0,93,121.0,77,0.2795397871085626,1.0,False,4.0,False,False,30.01674421431276,1.0,0.0,LOW
1078,93.0,93,122.0,79,0.2060317380446727,0.0,False,6.0,False,False,30.01674421431276,1.0,0.0,LOW
1079,93.0,93,121.0,81,0.252201256472119,0.0,False,-2.0,False,False,30.01674421431276,1.0,0.0,LOW
1080,93.0,91,121.0,82,1.2744207780300387,-7.0,True,-4.0,False,False,14.399999999999999,0.6,0.4,LOW
1081,93.0,89,120.0,74,1.2234665141028276,,False,0.0,False,True,14.399999999999999,0.6,0.4,LOW
1082,93.0,87,119.0,77,1.174780886613484,,False,0.0,False,False,14.399999999999999,0.6,0.4,LOW
1083,96.0,87,120.0,79,1.2589790388676765,0.0,False,8.0,False,False,14.399999999999999,0.6,0.4,LOW
1084,96.0,86,120.0,82,1.1706238230958177,-1.0,False,-5.0,False,False,14.399999999999999,0.6,0.4,LOW
1085,96.0,93,118.0,87,0.2647603536334822,7.0,False,0.0,False,False,30.01674421431276,1.0,0.0,LOW
1086,96.0,92,117.0,79,0.1918968948981588,-1.0,False,2.0,False,False,27.944219860503466,1.0,0.0,LOW
1087,95.0,93,118.0,76,0.2597588705755708,1.0,False,-3.0,False,False,27.944219860503466,1.0,0.0,LOW
1088,94.0,93,117.0,81,0.17598927829338,0.0,False,-1.0,False,False,27.944219860503466,1.0,0.0,LOW
1089,94.0,93,118.0,84,0.2134425393200496,0.0,False,0.0,False,False,27.944219860503466,1.0,0.0,LOW
1090,94.0,93,119.0,80,0.2104674428667344,0.0,False,0.0,False,False,27.944219860503466,1.0,0.0,LOW
1091,95.0,92,121.0,77,0.1977477940994538,-1.0,False,1.0,False,False,27.944219860503466,1.0,0.0,LOW
1092,95.0,93,121.0,83,0.1783670243301704,1.0,False,2.0,False,False,27.944219860503466,1.0,0.0,LOW
1093,95.0,93,121.0,82,0.219622800923526,0.0,False,-2.0,False,False,27.944219860503466,1.0,0.0,LOW
1094,95.0,93,121.0,77,0.1536918368258396,0.0,False,2.0,False,False,27.944219860503466,1.0,0.0,LOW
1095,95.0,94,121.0,81,0.139528233552047,1.0,False,-2.0,False,False,27.944219860503466,1.0,0.0,LOW
1096,95.0,92,121.0,83,0.2621413446663414,-2.0,False,0.0,False,False,27.944219860503466,1.0,0.0,LOW
1097,95.0,93,121.0,84,0.236358399444605,1.0,False,-6.0,False,False,27.944219860503466,1.0,0.0,LOW
1098,96.0,92,120.0,80,0.203294580430112,-1.0,False,9.0,False,False,27.944219860503466,1.0,0.0,LOW
1099,96.0,93,119.0,79,0.2832571191271891,1.0,False,-2.0,False,False,27.944219860503466,1.0,0.0,LOW
1100,98.0,92,118.0,84,0.1866117240637577,-1.0,False,2.0,False,False,27.944219860503466,1.0,0.0,LOW
1101,96.0,92,119.0,76,0.266135160999449,0.0,False,-12.0,False,False,27.944219860503466,1.0,0.0,LOW
1102,98.0,92,119.0,81,0.2087787042462911,0.0,False,15.0,False,False,27.944219860503466,1.0,0.0,LOW
1103,95.0,93,120.0,76,0.1487624624961805,1.0,False,-6.0,False,False,27.944219860503466,1.0,0.0,LOW
1104,97.0,92,122.0,83,0.2924020095885425,-1.0,False,3.0,False,False,27.944219860503466,1.0,0.0,LOW
1105,95.0,93,121.0,79,0.2495355423312042,1.0,False,-6.0,False,False,27.944219860503466,1.0,0.0,LOW
1106,93.0,92,122.0,84,0.1939489484495218,-1.0,False,5.0,False,False,27.944219860503466,1.0,0.0,LOW
1107,93.0,92,121.0,81,0.2363585629766974,0.0,False,-5.0,False,False,27.944219860503466,1.0,0.0,LOW
1108,95.0,92,121.0,76,0.1798148283001046,0.0,False,1.0,False,False,27.944219860503466,1.0,0.0,LOW
1109,95.0,93,120.0,84,0.2414574517529771,1.0,False,8.0,False,False,27.944219860503466,1.0,0.0,LOW
1110,96.0,92,121.0,85,0.080446071735802,-1.0,False,-6.0,False,False,27.944219860503466,1.0,0.0,LOW
1111,97.0,92,121.0,83,0.1490099333152703,,False,1.0,False,True,11.532177117005741,1.0,0.0,LOW
1112,96.0,92,121.0,78,0.2489629872143481,,False,2.0,False,False,11.532177117005741,1.0,0.0,LOW
1113,97.0,93,121.0,79,0.187517223089054,1.0,False,-1.0,False,False,11.532177117005741,1.0,0.0,LOW
1114,97.0,93,123.0,80,0.2103771147444371,0.0,False,-1.0,False,False,11.532177117005741,1.0,0.0,LOW
1115,97.0,93,123.0,78,0.1326607168942282,0.0,False,1.0,False,False,11.532177117005741,1.0,0.0,LOW
1116,96.0,92,124.0,85,0.2923933497851051,-1.0,False,6.0,False,False,11.532177117005741,1.0,0.0,LOW
1117,97.0,92,124.0,80,0.2595264821858838,,False,-7.0,False,True,11.532177117005741,1.0,0.0,LOW
1118,99.0,92,124.0,72,0.1899657390812335,,False,0.0,False,False,11.532177117005741,1.0,0.0,LOW
1119,99.0,93,123.0,81,0.1797652071568337,1.0,False,3.0,False,False,11.532177117005741,1.0,0.0,LOW
1120,99.0,92,122.0,79,0.2514802180709846,-1.0,False,0.0,False,False,13.936262420559112,1.0,0.0,LOW
1121,99.0,92,121.0,80,0.2991235225084464,0.0,False,0.0,False,False,13.936262420559112,1.0,0.0,LOW
1122,99.0,92,121.0,79,0.2476880127905677,0.0,False,-1.0,False,False,13.936262420559112,1.0,0.0,LOW
1123,98.0,92,118.0,82,0.3085901333698301,0.0,False,-6.0,False,False,13.936262420559112,1.0,0.0,LOW
1124,97.0,92,117.0,83,0.1538824335469041,0.0,False,9.0,False,False,13.936262420559112,1.0,0.0,LOW
1125,94.0,92,117.0,81,0.1590306584750604,0.0,False,-8.0,False,False,17.007790270337864,1.0,0.0,LOW
1126,96.0,92,118.0,79,0.1405529440973325,0.0,False,4.0,False,False,17.007790270337864,1.0,0.0,LOW
1127,96.0,92,118.0,80,0.222088032482474,0.0,False,-3.0,False,False,17.007790270337864,1.0,0.0,LOW
1128,97.0,93,120.0,80,0.2087801774902185,1.0,False,2.0,False,False,17.007790270337864,1.0,0.0,LOW
1129,97.0,92,120.0,78,0.1924024438264007,-1.0,False,1.0,False,False,17.007790270337864,1.0,0.0,LOW
1130,97.0,92,119.0,82,0.2404629314061649,0.0,False,0.0,False,False,17.007790270337864,1.0,0.0,LOW
1131,98.0,92,119.0,81,0.2616164302607332,0.0,False,1.0,False,False,17.007790270337864,1.0,0.0,LOW
1132,98.0,92,119.0,85,0.1237168795356579,0.0,False,3.0,False,False,17.007790270337864,1.0,0.0,LOW
1133,98.0,92,121.0,84,0.1701513986049442,0.0,False,-3.0,False,False,17.007790270337864,1.0,0.0,LOW
1134,99.0,92,120.0,78,0.241007179706153,0.0,False,-2.0,False,False,17.007790270337864,1.0,0.0,LOW
1135,98.0,93,121.0,82,0.1766130658070709,1.0,False,3.0,False,False,17.007790270337864,1.0,0.0,LOW
1136,98.0,92,119.0,77,0.1600896961820923,-1.0,False,1.0,False,False,17.007790270337864,1.0,0.0,LOW
1137,99.0,92,120.0,82,0.2509268713825197,0.0,False,-7.0,False,False,17.007790270337864,1.0,0.0,LOW
1138,98.0,92,119.0,78,0.135524996513801,0.0,False,5.0,False,False,17.007790270337864,1.0,0.0,LOW
1139,98.0,92,120.0,77,0.1849210096104447,0.0,False,1.0,False,False,17.007790270337864,1.0,0.0,LOW
1140,98.0,92,120.0,81,0.2164322012902404,0.0,False,-3.0,False,False,19.56209221812371,1.0,0.0,LOW
1141,97.0,92,122.0,72,0.171309004304494,0.0,False,5.0,False,False,19.56209221812371,1.0,0.0,LOW
1142,96.0,92,122.0,75,0.2391577828006587,0.0,False,-5.0,False,False,19.56209221812371,1.0,0.0,LOW
1143,97.0,92,122.0,79,0.1715561512401315,0.0,False,1.0,False,False,19.56209221812371,1.0,0.0,LOW
1144,96.0,92,122.0,80,0.270430974672296,0.0,False,-1.0,False,False,19.56209221812371,1.0,0.0,LOW
1145,96.0,92,121.0,79,0.1937126851252114,0.0,False,1.0,False,False,24.10491276256302,1.0,0.0,LOW
1146,96.0,92,120.0,75,0.2335635068352677,0.0,False,-3.0,False,False,24.10491276256302,1.0,0.0,LOW
1147,94.0,91,119.0,78,0.2373011976491408,-1.0,False,-1.0,False,False,40.0,1.0,0.4,MEDIUM
1148,94.0,92,120.0,81,0.1686229998627963,1.0,False,9.0,False,False,24.10491276256302,1.0,0.0,LOW
1149,94.0,91,119.0,82,0.0973256725672055,-1.0,False,-8.0,False,False,40.0,1.0,0.4,MEDIUM
1150,94.0,92,120.0,80,0.2180377877331917,1.0,False,0.0,False,False,24.10491276256302,1.0,0.0,LOW
1151,94.0,92,120.0,83,0.2036144173562435,0.0,False,-3.0,False,False,24.10491276256302,1.0,0.0,LOW
1152,94.0,92,120.0,81,0.2277913013787564,0.0,False,4.0,False,False,24.10491276256302,1.0,0.0,LOW
1153,95.0,92,119.0,78,0.1886736263808581,0.0,False,-2.0,False,False,24.10491276256302,1.0,0.0,LOW
1154,95.0,92,118.0,79,0.1784786150599642,0.0,False,9.0,False,False,24.10491276256302,1.0,0.0,LOW
1155,100.0,92,119.0,76,0.300423650549085,0.0,False,-2.0,False,False,24.10491276256302,1.0,0.0,LOW
1156,100.0,92,119.0,80,0.1263822969244611,0.0,False,-5.0,False,False,24.10491276256302,1.0,0.0,LOW
1157,100.0,92,120.0,83,0.2366975239182119,0.0,False,9.0,False,False,24.10491276256302,1.0,0.0,LOW
1158,96.0,92,119.0,82,0.1712699070908304,0.0,False,-4.0,False,False,24.10491276256302,1.0,0.0,LOW
1159,100.0,92,121.0,84,0.1832110691129789,0.0,False,-4.0,False,False,24.10491276256302,1.0,0.0,LOW
1160,96.0,92,120.0,79,0.1841448583713017,0.0,False,-6.0,False,False,24.10491276256302,1.0,0.0,LOW
1161,93.0,92,121.0,84,0.1598282862914371,0.0,False,14.0,False,False,24.10491276256302,1.0,0.0,LOW
1162,93.0,92,120.0,79,0.228561210511812,0.0,False,-11.0,False,False,24.10491276256302,1.0,0.0,LOW
1163,101.0,91,121.0,84,0.2695321797974979,-1.0,False,0.0,False,False,40.0,1.0,0.4,MEDIUM
1164,101.0,92,119.0,80,0.2235006830623331,1.0,False,8.0,False,False,24.10491276256302,1.0,0.0,LOW
1165,101.0,92,119.0,82,0.2051690998106047,0.0,False,4.0,False,False,24.10491276256302,1.0,0.0,LOW
1166,101.0,92,119.0,84,0.1506779750450377,0.0,False,-3.0,False,False,24.10491276256302,1.0,0.0,LOW
1167,100.0,92,120.0,79,0.2258412632912225,0.0,False,-3.0,False,False,24.10491276256302,1.0,0.0,LOW
1168,100.0,91,120.0,81,0.3078174815864649,-1.0,False,1.0,False,False,40.0,1.0,0.4,MEDIUM
1169,100.0,92,120.0,84,0.1809652688102453,1.0,False,0.0,False,False,24.10491276256302,1.0,0.0,LOW
1170,100.0,91,121.0,80,0.1812008210324067,-1.0,False,0.0,False,False,40.0,1.0,0.4,MEDIUM
1171,99.0,92,120.0,76,0.1719455434509501,1.0,False,-1.0,False,False,24.10491276256302,1.0,0.0,LOW
1172,98.0,91,118.0,86,0.175529288275279,-1.0,False,-1.0,False,False,40.0,1.0,0.4,MEDIUM
1173,98.0,92,119.0,79,0.0627350223163807,1.0,False,0.0,False,False,24.10491276256302,1.0,0.0,LOW
1174,97.0,92,119.0,80,0.2202517692927856,0.0,False,-2.0,False,False,24.10491276256302,1.0,0.0,LOW
1175,97.0,92,120.0,83,0.1577223911822693,0.0,False,1.0,False,False,37.82712647664865,1.0,0.0,LOW
1176,96.0,92,119.0,78,0.1194868440604099,0.0,False,-4.0,False,False,37.82712647664865,1.0,0.0,LOW
1177,95.0,91,118.0,77,0.2376594974866274,-1.0,False,5.0,False,False,40.0,1.0,0.4,MEDIUM
1178,95.0,92,118.0,81,0.1458991107479032,1.0,False,-3.0,False,False,37.82712647664865,1.0,0.0,LOW
1179,98.0,92,118.0,75,0.1830665473058121,0.0,False,0.0,False,False,37.82712647664865,1.0,0.0,LOW
1180,99.0,92,116.0,79,0.273322119559429,0.0,False,4.0,False,False,37.82712647664865,1.0,0.0,LOW
1181,99.0,92,116.0,81,0.1295392100987743,0.0,False,3.0,False,False,37.82712647664865,1.0,0.0,LOW
1182,99.0,92,120.0,79,0.1233700882701119,0.0,False,-1.0,False,False,37.82712647664865,1.0,0.0,LOW
1183,101.0,92,120.0,75,0.2134653094781169,0.0,False,-7.0,False,False,37.82712647664865,1.0,0.0,LOW
1184,95.0,91,120.0,85,0.2574743682005184,-1.0,False,1.0,False,False,40.0,1.0,0.4,MEDIUM
1185,95.0,91,121.0,80,0.1212829141134018,0.0,False,6.0,False,False,40.0,1.0,0.4,MEDIUM
1186,98.0,92,120.0,84,0.2203844868418588,1.0,False,-6.0,False,False,37.82712647664865,1.0,0.0,LOW
1187,98.0,92,118.0,79,0.2290499769980846,0.0,False,3.0,False,False,37.82712647664865,1.0,0.0,LOW
1188,98.0,91,118.0,77,0.0970419758153839,-1.0,False,2.0,False,False,40.0,1.0,0.4,MEDIUM
1189,98.0,92,117.0,81,0.239925066895361,1.0,False,-4.0,False,False,37.82712647664865,1.0,0.0,LOW
1190,97.0,92,118.0,79,0.2438302939921089,0.0,False,3.0,False,False,37.82712647664865,1.0,0.0,LOW
1191,97.0,92,119.0,76,0.1844107213371987,0.0,False,-4.0,False,False,37.82712647664865,1.0,0.0,LOW
1192,97.0,92,119.0,84,0.2626173181149004,0.0,False,2.0,False,False,37.82712647664865,1.0,0.0,LOW
1193,97.0,91,119.0,78,0.2568227787162422,-1.0,False,3.0,False,False,40.0,1.0,0.4,MEDIUM
1194,99.0,91,119.0,74,0.2051558962858602,0.0,False,-6.0,False,False,40.0,1.0,0.4,MEDIUM
1195,100.0,91,118.0,84,0.1774277304837533,0.0,False,6.0,False,False,40.0,1.0,0.4,MEDIUM
1196,100.0,92,116.0,78,0.1513586053708521,1.0,False,-1.0,False,False,37.82712647664865,1.0,0.0,LOW
1197,100.0,91,117.0,78,0.1981218245316904,-1.0,False,2.0,False,False,40.0,1.0,0.4,MEDIUM
1198,100.0,92,118.0,75,0.2284879459852089,1.0,False,-1.0,False,False,37.82712647664865,1.0,0.0,LOW
1199,100.0,91,118.0,85,0.1837911569479679,-1.0,False,3.0,False,False,40.0,1.0,0.4,MEDIUM
1200,99.0,88,120.0,74,0.9125111726417016,-6.0,True,-4.0,False,False,40.0,1.0,0.4,MEDIUM
1201,99.0,85,119.0,78,1.0858219176336317,0.0,False,-1.0,False,False,14.399999999999999,0.6,0.4,LOW
1202,99.0,85,116.0,80,1.0318973839970476,0.0,False,1.0,False,False,14.399999999999999,0.6,0.4,LOW
1203,99.0,86,114.0,82,1.0034049980709612,1.0,False,2.0,False,False,14.399999999999999,0.6,0.4,LOW
1204,99.0,86,114.0,79,1.065244142325967,0.0,False,-2.0,False,False,14.399999999999999,0.6,0.4,LOW
